event_id,shipment_id,truck_id,customer_id,origin,destination,event_type,status,delay_minutes,distance_km,event_ts
E00037025,S0007092,T00313,C00566,Surat,Jaipur,picked_up,at_hub,17,1321.28,2026-03-07T23:22:00
E00013252,S0004646,T00092,C00346,Ahmedabad,Mumbai,in_transit,delayed,1,1441.86,2026-03-07T23:28:00
E00011173,S0006073,T00320,C00634,Pune,Bengaluru,delivered,at_hub,30,1837.93,2026-03-07T23:29:00
E00037185,S0007591,T00028,C00433,Bengaluru,Hyderabad,delayed,delayed,60,2443.13,2026-03-07T23:34:00
E00026992,S0005076,T00453,C00336,Surat,Surat,at_hub,delayed,0,886.65,2026-03-07T23:37:00
E00012807,S0001195,T00161,C00241,Ahmedabad,Jaipur,picked_up,on_time,22,2251.77,2026-03-07T23:39:00
E00036422,S0002946,T00526,C00666,Mumbai,Delhi,delayed,delayed,54,1785.09,2026-03-07T23:39:00
E00031513,S0002677,T00340,C00707,Pune,Hyderabad,delayed,delayed,147,1220.89,2026-03-07T23:44:00
E00036509,S0002473,T00155,C00855,Surat,Bengaluru,at_hub,on_time,9,1823.18,2026-03-07T23:45:00
E00000931,S0001345,T00203,C00251,Surat,Ahmedabad,delivered,at_hub,19,626.18,2026-03-07T23:45:00
E00038607,S0001496,T00193,C00436,Mumbai,Surat,at_hub,delayed,37,55.79,2026-03-07T23:49:00
E00026729,S0003023,T00414,C00877,Delhi,Mumbai,at_hub,on_time,29,1953.96,2026-03-07T23:49:00
E00042312,S0007553,T00458,C00115,Pune,Delhi,at_hub,at_hub,0,1444.21,2026-03-07T23:50:00
E00040473,S0001950,T00486,C00484,Mumbai,Ahmedabad,in_transit,delayed,30,1419.26,2026-03-07T23:57:00
E00038359,S0002754,T00048,C00563,Jaipur,Ahmedabad,delayed,delayed,109,1268.11,2026-03-07T23:58:00
E00006870,S0003791,T00485,C00814,Surat,Bengaluru,delivered,delayed,22,537.28,2026-03-08T00:01:00
E00002329,S0004854,T00293,C00120,Mumbai,Bengaluru,in_transit,delayed,9,549.82,2026-03-08T00:03:00
E00007238,S0007000,T00452,C00825,Pune,Jaipur,in_transit,at_hub,7,1816.95,2026-03-08T00:10:00
E00006507,S0004880,T00458,C00781,Pune,Jaipur,in_transit,at_hub,45,2122.88,2026-03-08T00:10:00
E00034571,S0007561,T00596,C00658,Pune,Hyderabad,delivered,at_hub,31,751.0,2026-03-08T00:10:00
E00035385,S0007209,T00445,C00111,Bengaluru,Hyderabad,delivered,at_hub,27,893.25,2026-03-08T00:12:00
E00038474,S0004746,T00111,C00507,Bengaluru,Bengaluru,picked_up,at_hub,8,681.75,2026-03-08T00:16:00
E00030995,S0004206,T00182,C00737,Hyderabad,Delhi,at_hub,on_time,5,2015.17,2026-03-08T00:16:00
E00012084,S0001637,T00581,C00079,Pune,Surat,delivered,delayed,10,1110.32,2026-03-08T00:16:00
E00018951,S0001446,T00570,C00755,Pune,Bengaluru,delivered,on_time,10,1931.66,2026-03-08T00:20:00
E00037037,S0007643,T00290,C00001,Mumbai,Surat,picked_up,on_time,12,1365.65,2026-03-08T00:24:00
E00003399,S0007475,T00512,C00918,Jaipur,Bengaluru,delivered,on_time,21,1949.81,2026-03-08T00:25:00
E00048021,S0007820,T00308,C00060,Ahmedabad,Bengaluru,picked_up,delayed,14,752.84,2026-03-08T00:29:00
E00041938,S0005762,T00332,C00698,Ahmedabad,Bengaluru,in_transit,at_hub,19,742.09,2026-03-08T00:30:00
E00016781,S0004506,T00269,C00713,Surat,Delhi,delayed,delayed,122,1563.3,2026-03-08T00:30:00
E00034545,S0000972,T00188,C00413,Hyderabad,Pune,picked_up,at_hub,19,1844.6,2026-03-08T00:31:00
E00012237,S0007017,T00575,C00027,Bengaluru,Pune,delivered,on_time,37,2311.85,2026-03-08T00:36:00
E00047135,S0005286,T00266,C00706,Ahmedabad,Ahmedabad,delivered,delayed,32,597.4,2026-03-08T00:37:00
E00017767,S0005529,T00593,C00313,Ahmedabad,Bengaluru,delivered,at_hub,33,1525.03,2026-03-08T00:38:00
E00028853,S0002779,T00058,C00036,Pune,Surat,delivered,delayed,5,1928.48,2026-03-08T00:41:00
E00001002,S0006370,T00256,C00695,Surat,Hyderabad,at_hub,on_time,45,1100.21,2026-03-08T00:42:00
E00018410,S0007948,T00554,C00666,Mumbai,Hyderabad,delivered,at_hub,19,862.3,2026-03-08T00:47:00
E00020555,S0000304,T00431,C00687,Mumbai,Hyderabad,delayed,delayed,37,2234.97,2026-03-08T00:51:00
E00048098,S0007950,T00209,C00024,Surat,Surat,delayed,delayed,78,1265.65,2026-03-08T00:53:00
E00012477,S0007639,T00428,C00143,Ahmedabad,Hyderabad,picked_up,at_hub,25,1618.08,2026-03-08T00:56:00
E00016744,S0000949,T00193,C00541,Surat,Pune,picked_up,on_time,42,36.3,2026-03-08T00:56:00
E00012233,S0002595,T00496,C00865,Jaipur,Delhi,picked_up,on_time,29,515.69,2026-03-08T01:06:00
E00043503,S0005599,T00331,C00546,Jaipur,Delhi,delayed,delayed,112,2181.61,2026-03-08T01:09:00
E00021953,S0004394,T00546,C00405,Surat,Jaipur,picked_up,on_time,12,1831.34,2026-03-08T01:13:00
E00019494,S0000694,T00579,C00639,Surat,Ahmedabad,at_hub,delayed,1,860.51,2026-03-08T01:17:00
E00001080,S0005757,T00100,C00340,Surat,Mumbai,at_hub,at_hub,8,2019.7,2026-03-08T01:17:00
E00011481,S0000407,T00353,C00932,Hyderabad,Bengaluru,in_transit,on_time,1,2012.6,2026-03-08T01:17:00
E00026121,S0001075,T00070,C00696,Delhi,Delhi,picked_up,delayed,6,1895.97,2026-03-08T01:21:00
E00026186,S0000670,T00120,C00729,Jaipur,Mumbai,picked_up,delayed,17,134.57,2026-03-08T01:22:00
E00017317,S0006455,T00321,C00836,Pune,Delhi,in_transit,at_hub,29,1134.54,2026-03-08T01:24:00
E00033098,S0000773,T00234,C00037,Bengaluru,Pune,at_hub,at_hub,27,112.22,2026-03-08T01:30:00
E00002753,S0004072,T00097,C00324,Surat,Delhi,picked_up,delayed,27,1318.77,2026-03-08T01:36:00
E00029661,S0001049,T00532,C00627,Ahmedabad,Bengaluru,delivered,delayed,22,1051.33,2026-03-08T01:40:00
E00021754,S0001199,T00462,C00703,Mumbai,Pune,delayed,delayed,90,356.34,2026-03-08T01:41:00
E00013322,S0006138,T00418,C00467,Jaipur,Hyderabad,delivered,at_hub,22,833.33,2026-03-08T01:49:00
E00048479,S0000146,T00504,C00300,Delhi,Jaipur,delayed,delayed,63,1779.63,2026-03-08T01:49:00
E00013334,S0003478,T00551,C00989,Delhi,Surat,picked_up,at_hub,25,2046.41,2026-03-08T01:51:00
E00049529,S0002476,T00556,C00013,Delhi,Surat,at_hub,at_hub,21,940.21,2026-03-08T01:55:00
E00047942,S0003023,T00098,C00410,Surat,Jaipur,in_transit,delayed,22,1171.69,2026-03-08T01:56:00
E00008613,S0007909,T00521,C00677,Mumbai,Delhi,delivered,delayed,36,503.08,2026-03-08T01:59:00
E00016824,S0001948,T00071,C00137,Delhi,Delhi,delayed,delayed,43,1659.56,2026-03-08T02:02:00
E00002513,S0004487,T00157,C00971,Mumbai,Ahmedabad,delivered,on_time,24,844.01,2026-03-08T02:05:00
E00010018,S0000978,T00229,C00924,Ahmedabad,Surat,in_transit,at_hub,9,1236.03,2026-03-08T02:10:00
E00002640,S0002632,T00017,C00856,Delhi,Pune,at_hub,delayed,15,1336.41,2026-03-08T02:13:00
E00007532,S0002139,T00395,C00818,Jaipur,Bengaluru,at_hub,at_hub,12,393.19,2026-03-08T02:14:00
E00042073,S0007565,T00263,C00759,Mumbai,Surat,delivered,on_time,17,2434.03,2026-03-08T02:25:00
E00011584,S0003930,T00215,C00948,Bengaluru,Ahmedabad,at_hub,at_hub,25,437.94,2026-03-08T02:26:00
E00049420,S0003427,T00495,C00862,Bengaluru,Mumbai,delayed,delayed,174,79.32,2026-03-08T02:28:00
E00007127,S0000159,T00532,C00263,Ahmedabad,Bengaluru,delivered,delayed,6,2189.07,2026-03-08T02:28:00
E00034313,S0001790,T00505,C00125,Jaipur,Delhi,delayed,delayed,15,1048.9,2026-03-08T02:28:00
E00016966,S0005542,T00282,C00799,Surat,Jaipur,delayed,delayed,174,1742.0,2026-03-08T02:31:00
E00036741,S0000163,T00195,C00621,Delhi,Delhi,delivered,delayed,31,1032.29,2026-03-08T02:34:00
E00005686,S0002464,T00199,C00970,Ahmedabad,Mumbai,in_transit,delayed,44,1083.28,2026-03-08T02:35:00
E00045763,S0004898,T00257,C00303,Delhi,Surat,in_transit,on_time,22,1676.3,2026-03-08T02:36:00
E00041348,S0003063,T00152,C00940,Hyderabad,Jaipur,at_hub,on_time,15,760.89,2026-03-08T02:37:00
E00020315,S0002348,T00596,C00825,Delhi,Surat,delayed,delayed,150,1882.52,2026-03-08T02:38:00
E00022530,S0004461,T00001,C00691,Mumbai,Bengaluru,in_transit,at_hub,25,2127.26,2026-03-08T02:39:00
E00022099,S0003475,T00096,C00323,Surat,Mumbai,picked_up,on_time,22,1277.94,2026-03-08T02:51:00
E00031364,S0002853,T00476,C00447,Hyderabad,Jaipur,at_hub,on_time,11,2240.87,2026-03-08T02:51:00
E00041679,S0007903,T00106,C00018,Pune,Surat,picked_up,on_time,42,1580.81,2026-03-08T02:51:00
E00007785,S0002897,T00538,C00656,Ahmedabad,Mumbai,in_transit,delayed,25,856.87,2026-03-08T02:56:00
E00006996,S0007473,T00494,C00970,Ahmedabad,Hyderabad,at_hub,at_hub,18,2284.55,2026-03-08T03:00:00
E00008384,S0006649,T00363,C00127,Hyderabad,Delhi,in_transit,at_hub,5,2110.12,2026-03-08T03:05:00
E00011593,S0002951,T00083,C00129,Jaipur,Surat,delayed,delayed,139,175.58,2026-03-08T03:06:00
E00009041,S0003549,T00053,C00745,Bengaluru,Hyderabad,picked_up,at_hub,26,953.5,2026-03-08T03:08:00
E00018036,S0003470,T00180,C00479,Surat,Bengaluru,at_hub,on_time,29,1140.59,2026-03-08T03:10:00
E00016080,S0006020,T00255,C00803,Ahmedabad,Ahmedabad,at_hub,on_time,26,1611.96,2026-03-08T03:11:00
E00044093,S0000427,T00061,C00973,Jaipur,Surat,picked_up,at_hub,31,911.5,2026-03-08T03:13:00
E00029823,S0005518,T00331,C00515,Bengaluru,Jaipur,at_hub,delayed,38,41.91,2026-03-08T03:19:00
E00025743,S0003602,T00016,C00623,Delhi,Jaipur,delayed,delayed,26,2035.39,2026-03-08T03:20:00
E00015205,S0003264,T00370,C00744,Ahmedabad,Jaipur,delivered,delayed,24,894.09,2026-03-08T03:26:00
E00001061,S0000741,T00331,C00131,Ahmedabad,Surat,at_hub,delayed,9,801.69,2026-03-08T03:31:00
E00020800,S0007190,T00054,C00441,Delhi,Pune,at_hub,on_time,10,926.19,2026-03-08T03:33:00
E00037322,S0003633,T00303,C00429,Surat,Jaipur,delivered,at_hub,19,2059.25,2026-03-08T03:38:00
E00046170,S0007755,T00068,C00521,Bengaluru,Mumbai,delivered,at_hub,24,1935.72,2026-03-08T03:39:00
E00031999,S0005946,T00215,C00140,Jaipur,Jaipur,picked_up,on_time,43,1509.23,2026-03-08T03:40:00
E00023466,S0006641,T00482,C00802,Bengaluru,Hyderabad,at_hub,at_hub,35,1332.34,2026-03-08T03:45:00
E00014059,S0006442,T00275,C00994,Bengaluru,Bengaluru,delivered,on_time,16,1710.04,2026-03-08T03:45:00
E00048726,S0006804,T00240,C00574,Hyderabad,Pune,delivered,delayed,37,262.84,2026-03-08T03:47:00
E00009157,S0003063,T00347,C00580,Surat,Ahmedabad,delivered,at_hub,42,1679.17,2026-03-08T03:51:00
E00023985,S0001412,T00207,C00551,Surat,Mumbai,delayed,delayed,153,2133.02,2026-03-08T03:52:00
E00037461,S0002279,T00329,C00740,Mumbai,Jaipur,at_hub,on_time,35,1466.82,2026-03-08T03:52:00
E00046334,S0003599,T00573,C00508,Pune,Pune,delivered,on_time,13,86.29,2026-03-08T03:54:00
E00038279,S0005715,T00261,C00903,Jaipur,Jaipur,delayed,delayed,23,906.07,2026-03-08T03:55:00
E00022180,S0003664,T00572,C00737,Delhi,Delhi,in_transit,at_hub,21,2063.76,2026-03-08T03:56:00
E00007993,S0001509,T00127,C00874,Pune,Jaipur,at_hub,on_time,25,602.05,2026-03-08T04:00:00
E00028619,S0001942,T00010,C00840,Delhi,Pune,delayed,delayed,137,1918.5,2026-03-08T04:03:00
E00022679,S0002459,T00355,C00031,Mumbai,Ahmedabad,in_transit,on_time,14,1423.03,2026-03-08T04:05:00
E00027003,S0003382,T00356,C00689,Bengaluru,Delhi,at_hub,on_time,41,258.61,2026-03-08T04:06:00
E00041716,S0002028,T00173,C00740,Mumbai,Pune,in_transit,on_time,26,2136.71,2026-03-08T04:12:00
E00025617,S0000158,T00272,C00878,Hyderabad,Delhi,in_transit,at_hub,31,1835.36,2026-03-08T04:13:00
E00005181,S0000460,T00328,C00945,Hyderabad,Jaipur,delivered,on_time,19,1602.66,2026-03-08T04:26:00
E00021164,S0005962,T00117,C00620,Jaipur,Mumbai,delivered,delayed,43,1521.68,2026-03-08T04:27:00
E00033523,S0003181,T00567,C00749,Jaipur,Surat,in_transit,on_time,12,1709.86,2026-03-08T04:29:00
E00018385,S0006906,T00313,C00013,Surat,Pune,at_hub,at_hub,36,1763.45,2026-03-08T04:29:00
E00005642,S0005521,T00058,C00553,Jaipur,Pune,at_hub,on_time,33,1974.59,2026-03-08T04:32:00
E00049924,S0002931,T00482,C00825,Jaipur,Ahmedabad,in_transit,at_hub,7,1577.08,2026-03-08T04:36:00
E00036259,S0007376,T00052,C00552,Pune,Surat,in_transit,on_time,37,1496.26,2026-03-08T04:37:00
E00009336,S0001460,T00002,C00436,Pune,Jaipur,delivered,at_hub,26,2193.65,2026-03-08T04:38:00
E00009295,S0005477,T00556,C00105,Surat,Jaipur,at_hub,delayed,10,1262.57,2026-03-08T04:39:00
E00030504,S0000890,T00202,C00270,Jaipur,Hyderabad,picked_up,on_time,26,661.5,2026-03-08T04:47:00
E00046592,S0003739,T00322,C00159,Surat,Mumbai,at_hub,delayed,39,2442.61,2026-03-08T04:48:00
E00033449,S0003510,T00553,C00009,Mumbai,Jaipur,delivered,delayed,26,1429.26,2026-03-08T04:53:00
E00040138,S0001553,T00595,C00654,Delhi,Delhi,delayed,delayed,116,243.05,2026-03-08T04:54:00
E00011941,S0000263,T00147,C00945,Pune,Bengaluru,delivered,delayed,11,326.01,2026-03-08T04:54:00
E00019016,S0000812,T00588,C00743,Surat,Surat,delivered,on_time,2,1995.13,2026-03-08T04:58:00
E00048953,S0003329,T00180,C00675,Ahmedabad,Mumbai,delivered,delayed,7,2007.51,2026-03-08T04:59:00
E00025607,S0003494,T00138,C00101,Ahmedabad,Surat,delayed,delayed,82,1464.88,2026-03-08T05:01:00
E00000973,S0006677,T00164,C00023,Surat,Bengaluru,delivered,delayed,19,1696.36,2026-03-08T05:01:00
E00037264,S0006227,T00401,C00476,Ahmedabad,Surat,delayed,delayed,101,2231.81,2026-03-08T05:03:00
E00037616,S0004136,T00119,C00823,Hyderabad,Hyderabad,delivered,delayed,37,294.81,2026-03-08T05:03:00
E00022758,S0005804,T00289,C00639,Hyderabad,Jaipur,delivered,at_hub,24,372.61,2026-03-08T05:11:00
E00049711,S0001191,T00406,C00261,Surat,Mumbai,delivered,on_time,39,487.28,2026-03-08T05:11:00
E00008736,S0007299,T00386,C00840,Pune,Delhi,delayed,delayed,109,2171.85,2026-03-08T05:11:00
E00016229,S0007214,T00549,C00649,Ahmedabad,Mumbai,at_hub,delayed,41,911.25,2026-03-08T05:11:00
E00027136,S0003576,T00588,C00959,Jaipur,Delhi,at_hub,at_hub,42,1423.39,2026-03-08T05:12:00
E00000092,S0002998,T00047,C00411,Delhi,Pune,at_hub,delayed,25,1385.29,2026-03-08T05:15:00
E00047203,S0000202,T00451,C00069,Pune,Jaipur,in_transit,on_time,43,1788.39,2026-03-08T05:27:00
E00047675,S0005597,T00500,C00349,Hyderabad,Bengaluru,delivered,at_hub,20,2330.69,2026-03-08T05:29:00
E00031152,S0005406,T00486,C00165,Pune,Pune,in_transit,at_hub,42,333.74,2026-03-08T05:31:00
E00019284,S0007963,T00579,C00028,Mumbai,Jaipur,in_transit,delayed,27,2365.5,2026-03-08T05:34:00
E00004402,S0001449,T00198,C00800,Pune,Jaipur,at_hub,at_hub,29,632.26,2026-03-08T05:35:00
E00049425,S0001441,T00356,C00193,Surat,Pune,delivered,on_time,35,2148.31,2026-03-08T05:37:00
E00029644,S0003194,T00466,C00267,Delhi,Surat,delayed,delayed,147,2130.65,2026-03-08T05:44:00
E00045250,S0006154,T00501,C00667,Pune,Ahmedabad,picked_up,on_time,31,1990.57,2026-03-08T05:46:00
E00009013,S0005859,T00191,C00287,Jaipur,Bengaluru,at_hub,delayed,15,1780.81,2026-03-08T05:47:00
E00043987,S0006200,T00547,C00337,Ahmedabad,Mumbai,picked_up,on_time,23,1191.57,2026-03-08T05:49:00
E00000611,S0001851,T00004,C00394,Hyderabad,Mumbai,picked_up,at_hub,34,1340.58,2026-03-08T05:49:00
E00048122,S0004620,T00545,C00821,Jaipur,Jaipur,delayed,delayed,88,531.81,2026-03-08T05:52:00
E00047948,S0001413,T00228,C00871,Ahmedabad,Surat,at_hub,at_hub,4,1461.77,2026-03-08T05:57:00
E00020474,S0004310,T00572,C00109,Bengaluru,Ahmedabad,picked_up,on_time,34,2045.42,2026-03-08T05:59:00
E00000130,S0006195,T00024,C00306,Hyderabad,Surat,in_transit,at_hub,0,951.29,2026-03-08T06:01:00
E00025569,S0003959,T00239,C00228,Delhi,Bengaluru,delayed,delayed,3,734.27,2026-03-08T06:02:00
E00002777,S0003875,T00305,C00746,Delhi,Ahmedabad,picked_up,delayed,40,679.27,2026-03-08T06:10:00
E00019733,S0003794,T00052,C00708,Hyderabad,Mumbai,in_transit,delayed,34,1147.69,2026-03-08T06:12:00
E00019024,S0004034,T00456,C00155,Hyderabad,Ahmedabad,in_transit,delayed,20,467.67,2026-03-08T06:15:00
E00039604,S0004389,T00243,C00730,Ahmedabad,Delhi,picked_up,delayed,23,1745.88,2026-03-08T06:18:00
E00033534,S0004555,T00174,C00313,Pune,Hyderabad,delayed,delayed,11,1374.43,2026-03-08T06:31:00
E00028196,S0000767,T00514,C00030,Mumbai,Mumbai,delayed,delayed,28,820.39,2026-03-08T06:37:00
E00028223,S0003122,T00565,C00172,Jaipur,Mumbai,delivered,at_hub,19,2073.62,2026-03-08T06:41:00
E00043285,S0006475,T00249,C00849,Pune,Hyderabad,picked_up,at_hub,9,673.01,2026-03-08T06:41:00
E00001374,S0004817,T00431,C00651,Bengaluru,Surat,delayed,delayed,118,1191.63,2026-03-08T06:41:00
E00016973,S0001568,T00306,C00603,Bengaluru,Ahmedabad,in_transit,on_time,24,515.17,2026-03-08T06:49:00
E00021918,S0000399,T00307,C00218,Delhi,Bengaluru,delivered,delayed,3,1508.57,2026-03-08T06:50:00
E00000469,S0004268,T00126,C00260,Hyderabad,Jaipur,picked_up,on_time,35,904.26,2026-03-08T06:51:00
E00021422,S0001940,T00240,C00053,Jaipur,Bengaluru,in_transit,delayed,41,512.45,2026-03-08T06:57:00
E00029159,S0000785,T00229,C00548,Delhi,Jaipur,in_transit,on_time,32,2262.5,2026-03-08T06:59:00
E00046913,S0004521,T00056,C00776,Hyderabad,Bengaluru,picked_up,on_time,38,2424.91,2026-03-08T06:59:00
E00018996,S0001189,T00595,C00980,Hyderabad,Jaipur,delivered,delayed,11,347.46,2026-03-08T07:04:00
E00011467,S0001790,T00546,C00166,Ahmedabad,Delhi,delayed,delayed,35,2148.47,2026-03-08T07:07:00
E00042103,S0007826,T00199,C00470,Jaipur,Bengaluru,delayed,delayed,139,865.86,2026-03-08T07:08:00
E00018019,S0003244,T00014,C00404,Pune,Hyderabad,at_hub,on_time,15,2486.61,2026-03-08T07:09:00
E00008719,S0003138,T00548,C00534,Delhi,Bengaluru,delayed,delayed,93,1848.61,2026-03-08T07:11:00
E00019659,S0000446,T00527,C00987,Bengaluru,Pune,picked_up,delayed,36,500.65,2026-03-08T07:13:00
E00024785,S0007433,T00165,C00191,Bengaluru,Delhi,delayed,delayed,92,9.71,2026-03-08T07:16:00
E00015592,S0007022,T00204,C00815,Delhi,Delhi,delivered,delayed,18,663.45,2026-03-08T07:18:00
E00019405,S0005539,T00472,C00047,Hyderabad,Surat,delayed,delayed,174,376.77,2026-03-08T07:22:00
E00048324,S0007826,T00057,C00569,Mumbai,Surat,at_hub,on_time,5,46.14,2026-03-08T07:30:00
E00042569,S0006658,T00205,C00501,Bengaluru,Pune,delivered,delayed,11,1812.24,2026-03-08T07:31:00
E00000664,S0005646,T00116,C00750,Hyderabad,Delhi,delivered,on_time,21,1696.63,2026-03-08T07:31:00
E00005805,S0006329,T00169,C00855,Hyderabad,Delhi,delivered,delayed,24,2144.78,2026-03-08T07:33:00
E00035697,S0004880,T00583,C00863,Bengaluru,Ahmedabad,in_transit,on_time,5,1700.56,2026-03-08T07:34:00
E00011180,S0000758,T00392,C00896,Hyderabad,Bengaluru,in_transit,delayed,45,1745.05,2026-03-08T07:34:00
E00042293,S0002632,T00475,C00716,Mumbai,Bengaluru,at_hub,delayed,1,1418.3,2026-03-08T07:42:00
E00041875,S0006324,T00001,C00155,Jaipur,Ahmedabad,in_transit,delayed,14,801.92,2026-03-08T07:45:00
E00002387,S0000833,T00171,C00719,Delhi,Delhi,at_hub,at_hub,13,626.6,2026-03-08T07:46:00
E00008754,S0001026,T00105,C00551,Delhi,Pune,at_hub,on_time,41,996.53,2026-03-08T07:47:00
E00001515,S0000730,T00097,C00969,Surat,Surat,picked_up,delayed,21,956.32,2026-03-08T07:47:00
E00003292,S0002708,T00447,C00402,Jaipur,Pune,delayed,delayed,130,93.02,2026-03-08T07:49:00
E00049515,S0005751,T00076,C00515,Surat,Delhi,in_transit,delayed,14,308.01,2026-03-08T07:50:00
E00026412,S0007568,T00494,C00167,Hyderabad,Bengaluru,delivered,at_hub,12,687.04,2026-03-08T07:52:00
E00025662,S0004235,T00051,C00313,Bengaluru,Jaipur,at_hub,on_time,42,1205.65,2026-03-08T07:53:00
E00030165,S0003471,T00272,C00763,Mumbai,Pune,at_hub,at_hub,12,140.51,2026-03-08T07:59:00
E00041996,S0001210,T00033,C00650,Bengaluru,Pune,picked_up,delayed,14,689.9,2026-03-08T07:59:00
E00003750,S0007031,T00248,C00177,Mumbai,Ahmedabad,at_hub,at_hub,43,2480.08,2026-03-08T08:02:00
E00025920,S0003846,T00426,C00714,Ahmedabad,Bengaluru,delivered,delayed,6,1970.84,2026-03-08T08:02:00
E00032030,S0003279,T00242,C00271,Delhi,Hyderabad,in_transit,at_hub,33,2370.1,2026-03-08T08:03:00
E00003106,S0005657,T00346,C00888,Delhi,Bengaluru,delivered,on_time,38,1909.08,2026-03-08T08:05:00
E00018906,S0004016,T00570,C00629,Hyderabad,Surat,picked_up,on_time,37,2417.6,2026-03-08T08:07:00
E00015689,S0002583,T00071,C00683,Hyderabad,Ahmedabad,delivered,on_time,23,110.29,2026-03-08T08:08:00
E00021391,S0003226,T00426,C00591,Bengaluru,Ahmedabad,delayed,delayed,20,1896.14,2026-03-08T08:08:00
E00000266,S0007772,T00587,C00401,Delhi,Ahmedabad,picked_up,at_hub,44,798.95,2026-03-08T08:09:00
E00006907,S0007929,T00573,C00749,Surat,Surat,delayed,delayed,163,1266.07,2026-03-08T08:09:00
E00024564,S0006259,T00420,C00905,Delhi,Pune,in_transit,delayed,16,616.35,2026-03-08T08:10:00
E00019439,S0000314,T00055,C00071,Bengaluru,Mumbai,at_hub,delayed,31,2427.81,2026-03-08T08:10:00
E00037147,S0002065,T00477,C00454,Ahmedabad,Ahmedabad,delivered,at_hub,24,2250.2,2026-03-08T08:12:00
E00038126,S0002792,T00568,C00380,Surat,Jaipur,at_hub,on_time,41,2298.61,2026-03-08T08:16:00
E00010781,S0001442,T00202,C00545,Mumbai,Surat,in_transit,delayed,36,215.99,2026-03-08T08:17:00
E00035133,S0006720,T00345,C00561,Ahmedabad,Surat,delivered,delayed,30,532.22,2026-03-08T08:19:00
E00022285,S0002618,T00003,C00412,Jaipur,Mumbai,picked_up,at_hub,20,383.93,2026-03-08T08:19:00
E00002781,S0004700,T00459,C00274,Bengaluru,Hyderabad,picked_up,at_hub,18,1467.56,2026-03-08T08:22:00
E00039390,S0005750,T00337,C00411,Ahmedabad,Delhi,delivered,at_hub,1,866.82,2026-03-08T08:27:00
E00037829,S0003306,T00173,C00544,Bengaluru,Surat,at_hub,on_time,34,1089.18,2026-03-08T08:28:00
E00032670,S0007797,T00153,C00111,Mumbai,Mumbai,delayed,delayed,163,349.97,2026-03-08T08:29:00
E00034814,S0002068,T00036,C00380,Delhi,Bengaluru,delivered,on_time,4,508.16,2026-03-08T08:36:00
E00025557,S0007432,T00284,C00402,Delhi,Surat,picked_up,on_time,12,72.09,2026-03-08T08:38:00
E00001492,S0002938,T00353,C00361,Pune,Jaipur,delivered,delayed,16,1960.36,2026-03-08T08:39:00
E00025771,S0006805,T00419,C00287,Hyderabad,Pune,delayed,delayed,94,571.38,2026-03-08T08:40:00
E00032665,S0006014,T00307,C00010,Bengaluru,Surat,delivered,at_hub,26,1232.34,2026-03-08T08:40:00
E00034593,S0003006,T00194,C00414,Ahmedabad,Jaipur,in_transit,delayed,20,511.83,2026-03-08T08:41:00
E00022300,S0006735,T00462,C00864,Pune,Jaipur,delivered,at_hub,27,911.91,2026-03-08T08:45:00
E00044919,S0004834,T00268,C00913,Delhi,Jaipur,delivered,on_time,19,817.6,2026-03-08T08:47:00
E00040877,S0002927,T00198,C00024,Mumbai,Surat,delivered,on_time,5,2010.77,2026-03-08T08:50:00
E00043403,S0001790,T00082,C00415,Ahmedabad,Mumbai,picked_up,on_time,24,93.43,2026-03-08T08:52:00
E00021470,S0005663,T00579,C00248,Hyderabad,Ahmedabad,picked_up,at_hub,14,809.61,2026-03-08T08:55:00
E00017681,S0002156,T00067,C00301,Pune,Jaipur,in_transit,at_hub,23,1515.56,2026-03-08T08:57:00
E00028179,S0001457,T00462,C00807,Mumbai,Jaipur,delayed,delayed,160,395.74,2026-03-08T08:59:00
E00022380,S0001274,T00385,C00140,Surat,Pune,delivered,on_time,30,1823.24,2026-03-08T09:00:00
E00043754,S0006469,T00578,C00204,Delhi,Pune,delayed,delayed,5,1234.82,2026-03-08T09:04:00
E00010826,S0006423,T00133,C00733,Jaipur,Mumbai,in_transit,delayed,45,931.02,2026-03-08T09:17:00
E00022940,S0003905,T00306,C00842,Delhi,Surat,picked_up,at_hub,22,27.79,2026-03-08T09:18:00
E00041143,S0007861,T00193,C00133,Bengaluru,Ahmedabad,delivered,at_hub,13,2174.54,2026-03-08T09:19:00
E00006544,S0002194,T00126,C00736,Bengaluru,Ahmedabad,at_hub,delayed,38,2328.13,2026-03-08T09:19:00
